reviewId,content,score,at
3519df4e-5b19-4bc1-ad25-34f30c3511a7,Sangat membantu sekali,4,2025-01-09 08:49:08
fbddf9db-5cb9-401d-85e6-1493238f8af1,"Saya mau masuk kok tidak bisa, selalu dan berulang terus ada tulisan sesi kamu sudah berakhir. Masuk saja belum. Tolonglah diperbaiki",1,2025-01-09 08:03:02
8edc0bb8-d463-4c69-80b2-524d56d77bd3,Kenapa sekarang susah untuk transfer.. selalu saldo minimal terus . Dulu saldo mengendap 3000 masih bisa. Saya pakek tappa. Yg bni taplus 15000 bisa. Sekrng saldo 80000-gak bisa di apa2 in.,3,2025-01-09 07:50:55
978af16a-2d31-4745-9ed3-29ff7b0e537d,Mantap,5,2025-01-09 07:16:15
da6f6f9c-b753-4b94-87cc-2e4fa7f515c5,min tolong perbaiki bug wonder dong udah 1 Minggu verifikasi wajah Gagal terus padahal udah di tempat terang 😢,1,2025-01-09 06:41:44
535dce42-ff94-49ea-bb98-d61a62b11ca6,"Kreatif, simple, BNI baik... By. Ardian.yy",5,2025-01-09 06:26:51
3dc12523-dbfa-4b00-b0f5-e24dec4a4544,"Masih lebih bagus aplikasi BNI mobile yg lama. Klo wondr yg skrg bayar air PDAM (khusus PDAM giri menang) aj masih sering error( penyedia layanan tdk tersedia lg, cb lg nnti ya) setelah dicoba lg trnyata sm tdk bisa , trus cek pinjaman BNI gg bisa krn gda menu pilihan ( hny DBS n HSBC). Mohon segera dimaksimalkan aplikasinya agar membantu pelanggan. Tks",1,2025-01-09 05:27:48
d3a2c003-9ad0-4ff8-9860-1be92b542a30,"Aku hapus lagi ajalaaah apk nya ribed bnget, pas logout masuk ke apknya syarat ketentuan trs yg muncul giliran udah di conteng semua sesi waktu habis, apk di hapus suruh registrasi lagi,, kecs juga suruh pake apk ini.. perbaiki lagi. Terimakasih",1,2025-01-09 04:39:52
ce378703-1809-4b20-bf4f-60ddbcbc0513,Suruh bermigrasi dari BNI mobile ke Wondr tapi tidak ada fitur cardless. Downgrade kah.,2,2025-01-09 01:27:33
a069471c-de7e-47ca-9c23-5bf191bd421a,"Kenapa selalu perbaikan ya mau transfer uang gak bisa ,, masa nomor rekening saya di dalam perbaikan klau aplikasi nya dalam perbaikan wajar tapi ini keluarga saya mau transfer uang kendala nomor rekening saya dalam perbaikan mohon penjelasannya",3,2025-01-09 00:47:05
fd51dbc8-05af-42e0-83a9-2c4ac66310f9,Wahh aplikasinya sangat bagus Cocok buat kebutuhan saya,5,2025-01-09 00:31:35
dd937cca-56fe-4483-88fa-6ce9aa7981e5,Buruk sekali,1,2025-01-09 00:16:40
5db463db-c92a-4614-81a4-2a9809ec856a,Kenapa sih wondr bni skrg tdk bisa transaksi !!!,2,2025-01-09 00:05:43
6e310e4b-b888-409a-b398-4f8d29409342,Sangat membantu,5,2025-01-08 23:53:24
a9cadfa9-b7d6-4a15-9492-5de3cff61594,Trbaik,5,2025-01-08 23:50:32
64f0a967-a675-455f-ab74-462d5949d89a,Tiap mlm gangguan mlu,1,2025-01-08 23:44:30
9fe07aef-4c35-4e08-89fc-a35c079f3b33,"Assalamualaikum, kak saya mau tanya ini kenapa aplikasi wondr punya Saya kok tiba"" tidak bisa di buka,saya sudah verifikasi tapi tetap gak bisa di buka ada gambar gemboknya kak",4,2025-01-08 23:28:39
f1aab206-9240-4bd4-9dbf-94795743bd9a,"Sering bgt gangguan, sangat mengganggu pekerjaan",1,2025-01-08 23:12:27
3e0f72ce-ee23-4aa4-952a-0c1c66d2b354,Sekali gangguan bisa berhari hari.,3,2025-01-08 23:06:55
1d1de2c3-f419-4b31-b168-a6e0c101b4bf,"Kacau,. Sering banget ada kendala,. Transaksi jadi susah.. aplikasi sering erorr!!!",1,2025-01-08 22:19:22
e71b5ab9-2e91-4a7c-a7b0-e7561ea9d618,Setelah masuk tahun 2025 tdk berfungsi di saya Aplikasinya tidak bisa di buka👎,3,2025-01-08 21:45:14
b943a29f-d792-42e2-bfae-6a4142b2c766,"Udh daftar, udh berhasil login, tapi selalu muncul syarat & ketentuan pas mau buka aplikasinya, ga bisa login lagi, 🤦🏼‍♀️.. tolong dibenerin dulu sistemnya.",1,2025-01-08 21:44:37
53047d98-5ccb-420f-8075-652300ba448f,laporan bulanan untuk tk,1,2025-01-08 21:34:46
2822398e-7848-441f-acb9-4dd512256ba4,Loading di awalnya lama bangettt. bahkan aku nunggu 5 menit an belum juga masuk,5,2025-01-08 21:01:43
a84dbea1-0ee4-4372-a56d-1177a3c8a669,"Gimana nih, masa tiap hari password sama pin harus ganti? Padahal sudah benar yang di ketik, taoi tetap salah!",1,2025-01-08 19:41:32
65a00061-165b-4c38-9241-2725c48fe3cc,saya sudah top up pulsa tapi gagal kenapa saldo nya berkurang gimana ya itu,1,2025-01-08 18:48:43
84916081-697e-4880-9d2b-52548ca803e0,"Konfirmasi By SMS tidak terkirim (Katanya Recommend by Wondr bilang aja biasa per SMS lebih murah daripada WA), by WhatsApp telat, setelah bisa verifikasi error baru percobaan 3 kali di blokir alasan Terlalu banyak verifikasi, aplikasi maunya kekinian sistem infranya busuk sekali. Untuk Bank ini loh. Jaringan internet stabil sudah cek pake speedtest pake ISP bukan seluler loh, jangan bilang jawabannya silahkan clear data, saya sudah fresh install!",1,2025-01-08 18:35:03
4b507fe5-0039-4991-a1d8-782fe263b7a3,Baru diupdate tp kok minta diupdate lg..trus info soal aktivitas saldo kadang keluar kadang gak aneh..,2,2025-01-08 18:26:07
11a68638-1f38-44e4-9593-04322db7bb66,"Gabisa tarik tunai , top up E-wallet limitnya kecil banget , parahhhhh mending BNI kemarin",2,2025-01-08 18:21:11
b7cef975-1f7a-47c8-a02d-14492f121452,Baru aktivasi aplikasi sudah error... Mohon solusinya?...,1,2025-01-08 18:04:32
07f381da-2b9d-42a2-81fe-9380a3801b17,"Tambah berat kalah-kalah game berat seperti pubg mobile,kecewa transaksi lelet.normal kalo speed internet kenceng kita dipelosok yang menggunakan jaringan wifi RTRW net,tapi dibanding Internet banking sebelah jauh lebih berat.",1,2025-01-08 17:38:20
9dbcf6fa-bd17-4ab6-a7ed-4b0f7ade1eaa,Good,5,2025-01-08 17:01:32
1f787751-6d00-4b9a-aeed-d25ab1604562,untuk layanan setor tunai tanpa atm tolong segera diadakan karena di aplikasi BNI mobile banking tidak bisa digunakan,3,2025-01-08 16:50:51
173e32e2-9e8e-41b6-a304-36c7d7ecc2a5,"Tampilan lebih menarik, namun untuk fasilitas dapat segera menyesuaikan seperti bni mobile banking sebelum nya Sementara saat ini belum Bisa membayar administrasi perkuliahan seperti di BNI mobile banking sebelum nya Lain lain baik",4,2025-01-08 16:06:01
656e9340-206a-4bc4-89f0-06460b2228b4,Ribet,3,2025-01-08 15:56:19
05e2f33c-06af-457d-8733-b088f723ae3f,"Kalo login apknya Lamat banget dah,tolong diperbaiki",4,2025-01-08 15:13:28
ee059773-6dca-4593-aec3-c2596a64edc1,PENGALAMAN PERTAMA KERJA SAMA BNI UNTUK PENGGAJIAN LAMBAT BANGET BANYAK KENDALA!!!!! BNI TOLOL,1,2025-01-08 14:13:36
800205db-9bf3-4f97-9745-60bcb383bc9e,"Kerja di pt , sebelumnya gajih pake bca udah enak satset ( gk ada minimal saldo ) , skrng pindah ke bni gajih sering ngaret , apk lola .",1,2025-01-08 13:06:18
fd11a1e1-4e6b-4928-a4a1-aeffabe48025,"Setelah login sukses, kita coba signout. Tapi ketika,masuk lagi kita susah utk login lagi. Kita uninstall juga gagal cari menu login awal.",5,2025-01-08 12:57:06
2b581cb3-4f9e-43eb-b7e4-e6a1c13c4112,"MinKenapa hari ini saya mau pakai Airpay International Shopeepay malah kena "" ada sedikit kendala. tim kami lagi perbaiki, kamu bisa coba lagi nanti ya"". Ini saya lagi penting min. Ini kesalahan saya apa salah app nya?.Lagi penting min tolong cepat.",5,2025-01-08 12:44:38
5c6d4967-7a89-4fa3-8c56-7edfdc3f017a,Mantap,5,2025-01-08 11:43:45
02e98fc9-255b-4ab3-920d-c607a30b1f64,"Bagus banget ini, tapi tetap update terus yaa. Semangat kerjanya",5,2025-01-08 11:28:27
13f77331-3da4-4cb2-a995-e36e0db7635a,"Verifikasi wajah engga bisa ,suruh kedip kan mata,malah coba lagi Apk nya kurang tepat , sangat lambat",1,2025-01-08 11:27:54
ca4c16c6-3905-454f-addd-c3fede05e056,Gimana cara pembatalan hapus akun boss,4,2025-01-08 11:23:01
8e3a11e9-bc7f-4190-b341-9bd73c57af24,"semoga lancar,ngk ada yg aneh2 lagi..👍",5,2025-01-08 10:58:58
56a48e2c-7a02-4e99-8114-727e29745789,Nice,5,2025-01-08 10:52:17
0c4873ff-ec3e-4251-818f-b69bb728a04e,"Kok setor tunai dan tarik tunai blm ada menunya ya di Wondr, minta tolong agar segera dilengkapi karena ini sangat membantu sekali kalau pas lupa bawa kartu ATM",4,2025-01-08 10:47:40
ef376ccd-4059-4ba5-84b4-527b42f1103d,Selama pakai aplikasi ini saya merasa pembayaran online dan pengiriman uang lebih aman cepat di praktis bisa dilakukan dimana saja dan kapapun,5,2025-01-08 10:29:02
93b788d2-6933-48e4-bed2-4cc4df03f175,ka ko saya gabisa daftar ya malah disuruh bikin kartu kredit gmna caranya ya,3,2025-01-08 10:10:53
96feb069-9fd0-4e0d-be8e-bcab61981e0a,Mantap,5,2025-01-08 08:47:14
bbadd19a-e3f5-4ca4-a8eb-da8da44c97ca,Mau aktifkan fitur biometrik aja error trs...mohon di perbaiki agar pengguna / nasabah lebih nyaman menggunakan apps mondr by bni,3,2025-01-08 08:41:26
8d6b10a9-b0d1-495b-bbb4-8bd51f9027b0,Udah ganti taun bug wondr belum beres juga. Stuck di logo terus2an,1,2025-01-08 08:08:51
d59563d6-5810-4110-a84c-22dfb3d7ebe6,"Aplikasi gak beres.....dah berulangkali aplikasinya q pasang,q copot,pasang lagi copot lagi berulangkali,,,gara2 selalu gagal di pengenlan wajah.bikin jengkel aja.kenapa BNI bikin aplikasi kayak ginian......aplikasi sampaah.sampai hari ini tetep gak bisa aktivasi hanya Krn verifikasi wajah.macam pinjol aja pake beginian..... Aplikasi yg bnyak mohon maafnya,aplikasi sampah",1,2025-01-08 06:53:57
3f9284eb-60d3-45af-999f-c969f2245c1a,Sudah daftar tpi kok pas bukak aplikasinya malah nomer rekening gk ada malah di suruh buka tabungan baru lagi sedangkan nomer rekening pas awal daftar udh saya kirim ke HRD duhh😭,1,2025-01-08 04:09:33
b8dc8caf-38d9-43f2-9ff1-b5c2956c6ad2,Bagus,5,2025-01-08 02:02:34
59d7e5a1-ecd1-4d2f-9b89-507f5ca04feb,"Gak niat bikin aplikasi Qris tidak berhasil saldo terpotong sampe sekarang saldo blm balik ,aplikasi nya sungguh cacat menurut saya Pelayanan sangat buruk ,refund uang di persulit laporan tidak pernah di tanggapi ,sangat buruk di bawah bca,bri,mandiri pelayanan nya Bank paling buruk menurut saya karena refund mya sangat di persulit Lebih baik pakek mandiri atau bca",1,2025-01-08 00:38:56
8e689f11-f65a-40a8-a0a4-60f258e197f9,"Akhir akhir ini kog sering banget di update ya , dan updatenya hampir satu hari ,, jadi terganggu mau TF gak bisa hari ini eror lagi hduhhh ...",1,2025-01-07 23:58:47
005a3174-0556-4e63-9608-b46fd4158792,Bagus,4,2025-01-07 23:53:26
6b32310b-cd6b-44ca-9c36-5e2857e61ec7,"Dikit"" Eror Gajelassss Bikin Naik emosi,Knpa Setiap Ingin Melakukan transaksi selalu Gagal",1,2025-01-07 23:28:40
b321235b-b46f-45e8-a8b3-ad8f2e4bd249,Wondr bni ini pilih2hp ya....ko aku gak bisa buka di hp xiomi 4a....repot klo gtu...bgi yg gak mampu bli hp,1,2025-01-07 22:28:29
585e041b-baf5-40ad-9898-06578e55bcd2,Mantap 🙏,5,2025-01-07 22:06:50
ab0dafcc-5800-44b5-a8b2-402c05efe150,"Gak bisa di pake, keluar tiba"" Harus login ulang tapi selalu balik ke menu kebijaksankan.",1,2025-01-07 21:15:58
fd426c20-d7ef-4140-87e6-2d60e4a96545,"Canggih,mantap 👍",5,2025-01-07 21:03:37
1d213a99-d17a-4e76-8282-fbfa623925fc,Ga bisa login atas nama susianah,1,2025-01-07 18:59:58
5c07ffc7-5738-4f57-b6d0-809143274244,"Ehhh tolong lah, saya mau verifikasi akun saya itu susah. Suruh kedipkan mata, sudah saya lakukan tapi gagal. Mata yg sebelah mana yg harus di kedipkan?berilah kemudahan bagi pelanggan anda. Ini malah susah.",1,2025-01-07 18:23:20
7f148b05-8e96-4eb9-9b9e-43a0e52b5276,Suka eror tau,5,2025-01-07 18:22:12
1f6b8990-c22a-47f6-9efe-9aef80cc72b8,"Saya ga suka, karna kena limit 🥺 kirim paling banyak cuma 1jt saja, padahal mau kirim banyak.. Poko ga suka ga suka",1,2025-01-07 18:17:16
1cbda727-f216-46d2-b678-24be219e4648,"Permisi selamat sore.. saya pengguna Wondr BNI, saya baru saja ambil gaji, kenapa saya hitung jumlah tidak sesuai dg yg saya ambil? Saya ambil 500rb dg uang 50rban, tapi yg saya terima 450rb. Bagaimana ini pihak Wondr? Kalo caranya kayak gitu, berarti saya kasih uang terus ke Bank BNI 50rb terus. Saya kerja bukan buat bayar Bank.",1,2025-01-07 17:58:31
13e71b96-b75a-43f3-91ee-fb6c0a277ceb,"sumpah tiap kali mau regist akun di sini susah banget, ada kendala di data lah padahal datanya udah bener sama kaya di kantor cabang BNI sama di dukcapil, terus saya harus masukin data mana coba. saya udah capek tau ga bolak balik kantor cabang nya sampe sekarang juga ga bisa"" bukannya dapet solusi ehh bikin tambah ribet sih iya",1,2025-01-07 17:33:37
dad7aac6-ac00-4e28-b085-c1acc5c58358,Bisa-bisanya data nasabah BNI bocor ke penipu...padahal bank milik negara..tolong diperbaiki terutama dari segi keamanan data nasabah,1,2025-01-07 16:50:00
6e9f439e-76bf-4233-8e35-5c7ea2f7cf4f,"Aplikasi jelek, gagal untuk diinstal berulang²",1,2025-01-07 15:38:03
fb58a0c1-c292-4d16-9b57-3a6b23766dfc,Keren...walau sering selfie gara2 lupa pass..🤣,5,2025-01-07 15:24:39
85b4f516-3034-4b83-8f87-90291a328d18,paling ga suka sama pas verivikasi wajah sampai suruh coba lagi besok padahal dah ikut panduannya lohhh😒,2,2025-01-07 14:55:59
dfc5963c-9af2-4b11-a974-b5916b712a1b,"beli paket data, transaksinya gagal tapi saldo tetep terpotong. gada opsi untuk cencel lapor tapi ngga ada respon. payah buang2 duit orang",1,2025-01-07 14:20:33
167b2c34-6467-439f-a69c-022a94bb4f18,Pelayanan buruk tidak bisa daftar,1,2025-01-07 14:19:04
df8a2d7d-eb71-4680-9c69-eed9972fa995,"Verifikasi wajah aja susah banget ,sudah ngedip berapa kali tetap ga bisa",2,2025-01-07 14:13:10
72717894-0417-4450-be47-d9991274f9ea,Ga ada fitur setor tunainnya,2,2025-01-07 13:49:08
709affa3-f21b-4208-8d68-24d21a894716,Baik sekali,5,2025-01-07 13:27:42
eb18b07d-1980-40a0-aa7b-eecf8b844f20,aplikasi belum siap... sering error perbaikan saat saat penting... bosok,1,2025-01-07 12:38:58
8342ac95-4b56-47d4-8660-33a4315307ae,"sangat membantu, Thankyou ✨",5,2025-01-07 11:49:20
90ba57f1-e3f5-4039-bcd2-809fb6b44349,"Apillikasi bikin stress nasabah pas dibutuhkan mendadak harus foto kyp & tatap muka beberapa kali sering gagal, knp tdk disiapkan menu login laangaung pada saat buka aplikasinya...bikin repot nasabah sendiri berikanlah senyaman nyamannya nasabah itu bukan mama buat repot / stress para. Nasabahnya ga profesional banget",4,2025-01-07 11:18:36
e665a84f-691d-473a-8c59-2fbfcde7482a,Mantap,5,2025-01-07 10:15:41
faeb4cf2-3bb8-4d22-9156-8d77f4800a70,buruk mending bca,1,2025-01-07 09:58:29
a2224cf0-5101-4d79-aac3-62b6cea98e79,Era digital dari mulai adanya app smpe skrng blm bisa setor/tarik tunai,1,2025-01-07 09:48:47
749dc4c8-3477-4e2d-9fb6-f4e940e44ba0,maaf nih saya kalo mau selfie kok suka error ya..mohon bantuannya terimakasih,5,2025-01-07 09:48:46
b97cfe2d-d2b5-49a4-ab10-a608825b8f1f,Ga bisa bayar ukt yaa,3,2025-01-07 08:32:49
e906f8bf-4540-4066-b3d5-d1f10e4a8ceb,Mantap,5,2025-01-07 08:32:37
b67e72bf-b634-47e5-935a-fbddc577f7be,Kenapa say tak bisa daftar??,1,2025-01-07 08:24:09
2b77672b-1d66-427e-93a9-da8868b48061,"tolong dong untuk verifikasi wajah yang mata satu di perbaiki lagi,sangat susah untuk daftarin wajah... kalo sudah nanti di kasi bintang full ⭐⭐⭐⭐⭐",2,2025-01-07 08:03:40
707dec45-1dae-4dce-9d72-c03e2e85d1e1,Mantap,5,2025-01-07 07:47:44
f72e5349-0577-4487-b363-f4fcfd203987,aplikasi nggak jelas verifikasi wajah aja susah banget gagal mulu,2,2025-01-07 07:33:07
ad04a055-de8c-49c5-8ee1-3ec55554a254,Lebih ribet lebih baik pakai BNI mobile,1,2025-01-07 07:15:28
1fc7be5c-261a-451a-a6d5-55e4e1d152d9,terlalu sering gangguan.. mau transaksi jadi gak nyaman.. mending m banking kayak kemaren aja,2,2025-01-07 06:55:49
eb595606-70b8-425a-bf28-82d2ffc5e972,"Aplikasi nya bagus cuma di wonder Gak bisa Download History Transaksi perbulan sekaligus, harus satu satu Downloadnya.",5,2025-01-07 06:36:45
aed132f2-eacb-4c26-955a-857bf835c22b,memudahkan segala urusan dan kebutuhan..,5,2025-01-07 05:43:02
00b2d830-8563-42eb-be84-60e287777932,Semenjak pakai wondr by BNI kalau mau mengirim sudah tidak bisa kosong Padahal sebelumnya bisa Mbking apa ini Tolong jelaskan apaan tidak bisa transfer sampai habis,1,2025-01-06 23:49:12
9c2360df-443e-4616-b0b4-196021be022d,"Aplikasinya error terus, padahal jaringan bagus.. Jadi gak fungsi rasanya ada M-banking",1,2025-01-06 23:33:53
76c5c4aa-5a5e-45c5-b7f8-473622e6fad7,Aplikasi perbankan yang terbaik,5,2025-01-06 22:13:30
e6672aea-1f1b-41c8-9d73-9a3d868205f4,verifikasi ga bisa bisa,4,2025-01-06 20:36:48
05962227-7f51-45df-8ddf-e11a92a00029,"mendingan bni mobile banking yang dulu daripada ini, masa mau transaksi e-wallet shopeepay ada batas limit harian nya, padahal kalo di BNI mobile banking dulu ga ada sama sekali, kecewa sih",1,2025-01-06 20:27:07
65d438c3-a097-4b46-bb05-82204db6f075,Wonder sangat membantu memudahkan transaksi,5,2025-01-06 20:20:42
58a7476f-22dd-4853-8899-a45afccb30aa,Knp saat mau login sangat lemot atau lambat sekali,5,2025-01-06 20:10:17
da2314f6-9099-4ca4-8b15-d25ee6a5f193,Terakasih banyak...,5,2025-01-06 18:55:38
b2be2793-9743-46a3-9b6b-fcc12ad0d587,Baik,5,2025-01-06 17:51:53
46084577-66bf-46d7-a469-2fe92fafa658,Kok gak bisa barcode qr dana yah? Dan kapan bisa top up pulsa dan paket?,3,2025-01-06 17:41:51
286ac7b7-633e-4b1c-a2a0-d14412c2a24b,"Aplikasi nya jelek bnget slalu ada mslah🥲 Bayar pke qris terpotong saldo dananya nda msuk di pnjual,, lah ini isi pulsa nda msuk jga,, hadehh",1,2025-01-06 17:22:02
04e40fdb-f868-45e9-abb6-c2f626e1b79e,"Maaf saya kecewa menggunakan aplikasi ini sudah gak bisa tupo ke ewallet gopay dll,harus transfer antar bank dulu baru ke gopay tiba tiba ada denda 5000 rupiah akhir tahun tanpa pemberitahuan lebih dulu,,saya hapus saja aplikasi gak guna ini,nyesel saya instalnya,",1,2025-01-06 16:18:08
5cf7aed0-6bf0-414b-b0f0-24fd16467340,Minta update mulu ya wak,3,2025-01-06 15:34:41
d277cb48-3128-4ff6-a269-51ab2d07a967,"Sudah datang ke cabang terdekat, ga bisa nanganin, malah di suruh ke cabang lain. Lebih jauh Aplikasi unfaedah",1,2025-01-06 14:30:56
135f3ba7-14ed-4975-9f98-767292757a35,Aplikasi blm siap dipakai..sdh berhasil registrasi dan dipkai bbrp waktu tiba2 buka apk minta regis lg seperti br pertama x. Capek deh.. 🙈👞 Ganti apk bukn tmbh bgs kog tmbh buruk,1,2025-01-06 14:21:17
b04ba755-7f59-4989-8f93-303887f25bba,Ok,5,2025-01-06 14:00:15
dc18cdbc-d3c2-4c9c-8709-a24c81e4d6d9,"Costumer service BNI pelayanan lamban, ada keluhan transaksi gagal dan saldo terpotong menangani nya tidak sigap.",1,2025-01-06 13:50:43
249a56de-614a-4b22-93bb-5f55022a718f,error trus padahal koneksi lancar jaya,1,2025-01-06 13:35:31
4ce1ab7b-39b9-439d-902f-1c5c2d8ab17d,"banyak erornya padahal saya sudah daftar akun wondr tapi saya log out aplikasinya kenapa ada menu daftar lagi, udh gitu tidak dapat di daftarkan ulang. tolong kembalikan m-banking seperti dulu lagi demi kenyamanan pengguna BNI",1,2025-01-06 13:17:08
db0fd62c-7612-44bf-bf96-3e60ea8ec512,ok,5,2025-01-06 12:55:28
ef195f4d-8580-47a2-b68e-fc5cc3dd562b,"Kirim otp,5x dlm sehari..bs sms atw lwat WA,sdh 2hari kode otp ng terima terima,baik sms ataupun WA.OTP masuk,kuota nnsdh ng bisa di klik Payah lah...",1,2025-01-06 12:16:43
ca8dbaca-93e5-4d6d-8354-a1a3ebf099dc,Ok,5,2025-01-06 12:16:04
79dfc7e8-2e69-4a5b-99e8-8dde42ab0ce2,di update terus,3,2025-01-06 11:57:26
fecaa4ff-1b49-4235-a79a-2186a6dd61aa,Luar biasa 👍,5,2025-01-06 11:48:31
cc088149-95c4-4253-b397-bfd5f3f4fcc0,Muda transaksi,5,2025-01-06 10:48:40
f4cc42a7-9506-4b8b-bc95-5f68bace209d,"Apk sangat buruk, akun mau dipindahin ke hp lain harus registrasi data2 lagi dan ujung2nya suruh update data, nah apa yg perlu diupdate? Data sudah benar dan sudah punya akun kok, kocak sekali nih apk. Tim depelop nya lulusan SD kah ? hallo sering sekali eror, anda kerja tidak sih? CS online jg tidak berguna, tidak bisa membatu kendala2 yg ada cuman bisa jawab salam dll, anda orang atau boot?",1,2025-01-06 09:27:46
882a0e7d-a249-48ed-a1e3-6ecaec7ae1c6,Mantap,5,2025-01-06 09:14:30
795c9a99-e03e-4ee5-b63a-87a459d9c1ae,Mantap,5,2025-01-06 08:48:11
a195fd92-b6e2-4d51-860d-8fc200c38a5e,"Payah Isi saldo e-Wallet dibatasin maks 1jt perhari, padahal pakai aplikasi sebelumnya BNI mobile bebas sekarang BNI Mobile juga sudah tidak bisa dibuka selalu gagal login, mending buat saving dana pakai rek bank lainnya aja",1,2025-01-06 08:34:23
1ef877d4-54df-4d84-8be9-9c9b632aacde,BB BB ini.. n B NOT.B,3,2025-01-06 08:12:02
6f7cf122-5f82-419f-a108-49f8fb69ee5e,Mohon Tulisannya di Besarkan angka maupun huruf kasian umur 50 tahun susah melihatnya,1,2025-01-06 06:59:40
